楼盘,楼盘链接,地理位置,价格|元/m2
武林华府,http://hz.fang.anjuke.com/loupan/248871.html,拱墅 市中心,38000
中顺上尚庭,http://hz.fang.anjuke.com/loupan/238666.html,西湖 申花,25000
德信晓宸,http://hz.fang.anjuke.com/loupan/248326.html,拱墅 市中心,15370
半岛国际·半岛壹号,http://hz.fang.anjuke.com/loupan/238926.html,滨江 中兴,19318
万亚生活中心,http://hz.fang.anjuke.com/loupan/238429.html,下沙 金沙湖,12000
元都新苑,http://hz.fang.anjuke.com/loupan/238631.html,下城 华丰,13573
上林湖,http://hz.fang.anjuke.com/loupan/239250.html,杭州周边 富阳,12291
广大逸品,http://hz.fang.anjuke.com/loupan/245839.html,余杭 临平,16666
凯德龙湾,http://hz.fang.anjuke.com/loupan/238836.html,拱墅 桥西,22107
中海西溪华府,http://hz.fang.anjuke.com/loupan/248547.html,西湖 西溪,20633
远洋心里,http://hz.fang.anjuke.com/loupan/246272.html,江干 城东新城,15413
绿城云栖玫瑰园,http://hz.fang.anjuke.com/loupan/238957.html,之江 之江,78642
德信中外公寓,http://hz.fang.anjuke.com/loupan/238591.html,下沙 金沙湖,15910
银盛泰金域蓝山,http://jn.fang.anjuke.com/loupan/410170.html,历下 奥体中心,16000
万科麓城,http://jn.fang.anjuke.com/loupan/412027.html,高新 齐鲁软件园,20000
佛山静院,http://jn.fang.anjuke.com/loupan/252215.html,历下 千佛山,33000
济南恒大绿洲,http://jn.fang.anjuke.com/loupan/244016.html,长清 长清,8000
融汇城,http://jn.fang.anjuke.com/loupan/252719.html,市中 二环南路,9500
绿地城,http://jn.fang.anjuke.com/loupan/252601.html,历城 经十路东,12300
中建长清湖,http://jn.fang.anjuke.com/loupan/250107.html,长清 长清,8500
万科麓城麓公馆,http://jn.fang.anjuke.com/loupan/414642.html,高新 齐鲁软件园,12000
世茂原山首府,http://jn.fang.anjuke.com/loupan/250063.html,市中 王官庄,10000
凤凰SOHO,http://jn.fang.anjuke.com/loupan/298063.html,高新 国际会展中心,10500
龙泉壹号,http://jn.fang.anjuke.com/loupan/298059.html,章丘 章丘,8000
绿地新里香榭丽公馆,http://jn.fang.anjuke.com/loupan/251666.html,槐荫 西客站,8950
中央华府,http://jn.fang.anjuke.com/loupan/297594.html,商河 商河,4300
中建锦绣城,http://jn.fang.anjuke.com/loupan/246625.html,槐荫 西客站,10000
凤凰国际,http://jn.fang.anjuke.com/loupan/411243.html,高新 汉峪片区,15800
汇侨城,http://jn.fang.anjuke.com/loupan/298109.html,长清 长清,6600
天鸿万象新天,http://jn.fang.anjuke.com/loupan/244125.html,历城 王舍人镇,12500
西城铭苑,http://jn.fang.anjuke.com/loupan/298010.html,槐荫 腊山立交桥,6600
万祥花园,http://jn.fang.anjuke.com/loupan/249899.html,长清 长清,3980
枢密院尖子班,http://bj.fang.anjuke.com/loupan/412666.html,通州 次渠,28000
北京城建金粒街,http://bj.fang.anjuke.com/loupan/410463.html,朝阳 朝青,45000
桃花源,http://bj.fang.anjuke.com/loupan/218330.html,顺义 温榆河,45000
天骥智谷,http://bj.fang.anjuke.com/loupan/412671.html,大兴 亦庄,16000
凯德锦绣慈云壹号,http://bj.fang.anjuke.com/loupan/205030.html,朝阳 朝青,100000
江南山水别墅,http://bj.fang.anjuke.com/loupan/204749.html,朝阳 小红门,70000
金力紫御华府,http://bj.fang.anjuke.com/loupan/240869.html,朝阳 亚奥,95000
益田影人峰汇,http://bj.fang.anjuke.com/loupan/236906.html,怀柔 怀柔,15000
万科幸福汇,http://bj.fang.anjuke.com/loupan/239635.html,房山 窦店,14676
尚北青年公寓,http://bj.fang.anjuke.com/loupan/237248.html,昌平 昌平县城,4180
恒大翡翠华庭,http://bj.fang.anjuke.com/loupan/251597.html,廊坊 廊坊,6600
众美MIMO公馆,http://bj.fang.anjuke.com/loupan/400884.html,大兴 其他,19000
路劲世界城,http://bj.fang.anjuke.com/loupan/240833.html,昌平 南邵,25360
保利首开熙悦春天,http://bj.fang.anjuke.com/loupan/248277.html,大兴 天宫院,25000
保利国际广场,http://bj.fang.anjuke.com/loupan/410454.html,朝阳 望京,135000
华尔街观典,http://bj.fang.anjuke.com/loupan/219161.html,海淀 其他,48981
财富公馆,http://bj.fang.anjuke.com/loupan/225111.html,朝阳 其他,36184
凯迪尚府,http://bj.fang.anjuke.com/loupan/237116.html,废弃1 广安门,82234
夏威夷南岸二期,http://bj.fang.anjuke.com/loupan/239964.html,燕郊 燕郊,15789
育龙香苑,http://bj.fang.anjuke.com/loupan/216688.html,香河 香河,7865
凯德品元,http://bj.fang.anjuke.com/loupan/215146.html,朝阳 其他,65921
学府花园,http://bj.fang.anjuke.com/loupan/215044.html,密云 密云,16477
龙湖香醍溪苑,http://bj.fang.anjuke.com/loupan/234869.html,顺义 马坡,21902
提香草堂,http://bj.fang.anjuke.com/loupan/52073.html,房山 窦店,23195
北京经开荣京道,http://bj.fang.anjuke.com/loupan/247983.html,大兴 亦庄,27000
恋日水岸,http://bj.fang.anjuke.com/loupan/218244.html,密云 密云,16427
中广宜景湾,http://bj.fang.anjuke.com/loupan/225114.html,朝阳 望京,49594
恒基现代城,http://bj.fang.anjuke.com/loupan/236729.html,固安 固安,7311
嘉益园,http://bj.fang.anjuke.com/loupan/246197.html,密云 密云,15140
荣盛白鹭岛,http://bj.fang.anjuke.com/loupan/250044.html,香河 香河,7300
悦moma,http://bj.fang.anjuke.com/loupan/206642.html,海淀 中关村,32352
沿海未来deVille,http://bj.fang.anjuke.com/loupan/235810.html,大兴 黄村,22222
郦湖北岸,http://bj.fang.anjuke.com/loupan/238373.html,固安 固安,6828
中国水电云立方,http://bj.fang.anjuke.com/loupan/246306.html,大兴 天宫院,23750
金领郡,http://bj.fang.anjuke.com/loupan/240877.html,涿州 涿州,7500
中海御鑫阁,http://bj.fang.anjuke.com/loupan/246901.html,丰台 其他,41672
金桥滨河丽舍,http://bj.fang.anjuke.com/loupan/246307.html,密云 密云,19047
西山华府,http://bj.fang.anjuke.com/loupan/218733.html,海淀 其他,58144
一米阳光,http://bj.fang.anjuke.com/loupan/228194.html,固安 固安,7134
金悦华府,http://bj.fang.anjuke.com/loupan/237383.html,固安 固安,6958
美丽经典园,http://bj.fang.anjuke.com/loupan/237858.html,海淀 四季青,74074
北京龙脉温泉花园,http://bj.fang.anjuke.com/loupan/205945.html,昌平 小汤山,26800
ISOHO,http://bj.fang.anjuke.com/loupan/389819.html,燕郊 燕郊,14000
中国铁建顺新嘉苑,http://bj.fang.anjuke.com/loupan/252747.html,顺义 空港工业区,16000
万通龙山逸墅,http://bj.fang.anjuke.com/loupan/241263.html,怀柔 怀柔,35000
加州地带,http://bj.fang.anjuke.com/loupan/240287.html,香河 香河,18771
金竹首府,http://bj.fang.anjuke.com/loupan/230215.html,涿州 涿州,7722
红木林,http://bj.fang.anjuke.com/loupan/239611.html,大兴 黄村,39356
翠林堡,http://bj.fang.anjuke.com/loupan/246890.html,廊坊 廊坊,5287
茂华璟上璟,http://bj.fang.anjuke.com/loupan/204865.html,石景山 苹果园,39289
鼎城E托邦,http://bj.fang.anjuke.com/loupan/218088.html,石景山 苹果园,39339
金隅可乐+,http://bj.fang.anjuke.com/loupan/215144.html,朝阳 朝青,18708
长安6号,http://bj.fang.anjuke.com/loupan/224887.html,朝阳 CBD,36046
红杉国际公寓,http://bj.fang.anjuke.com/loupan/211181.html,海淀 中关村,53343
檀府家园,http://bj.fang.anjuke.com/loupan/218242.html,密云 密云,14210
现代幸福城,http://bj.fang.anjuke.com/loupan/228034.html,燕郊 燕郊,7086
M5朗峰,http://bj.fang.anjuke.com/loupan/238324.html,通州 通州北苑,43935
泰华龙旗广场,http://bj.fang.anjuke.com/loupan/237766.html,昌平 回龙观,29792
东方美庭,http://bj.fang.anjuke.com/loupan/245410.html,永清 永清,5280
城南大道,http://bj.fang.anjuke.com/loupan/73768.html,丰台 其他,26463
设计师广场,http://bj.fang.anjuke.com/loupan/240873.html,丰台 科技园区,31976
万和国际,http://hz.fang.anjuke.com/loupan/240014.html,萧山 钱江世纪城,21000
三江花园道壹号,http://hz.fang.anjuke.com/loupan/251274.html,拱墅 申花,20000
万和玺园,http://hz.fang.anjuke.com/loupan/248017.html,下城 市中心,24000
南大暖东,http://hz.fang.anjuke.com/loupan/249539.html,下沙 大学城北,7000
远洋大河宸章,http://hz.fang.anjuke.com/loupan/239960.html,拱墅 桥西,28849
绿城桐庐玫瑰园,http://hz.fang.anjuke.com/loupan/239162.html,杭州周边 桐庐,7122
万银国际,http://hz.fang.anjuke.com/loupan/238589.html,江干 钱江新城,19047
清源上林湖,http://hz.fang.anjuke.com/loupan/250567.html,杭州周边 富阳,12291
大山第,http://hz.fang.anjuke.com/loupan/239207.html,杭州周边 临安,5800
富越香溪,http://hz.fang.anjuke.com/loupan/240534.html,西湖 西溪,19000
德信早城,http://hz.fang.anjuke.com/loupan/238513.html,下沙 金沙湖,16303
·野风现代中心,http://hz.fang.anjuke.com/loupan/244438.html,下城 市中心,16864
复地又一城,http://hz.fang.anjuke.com/loupan/246634.html,余杭 乔司,10788
复地复城国际,http://hz.fang.anjuke.com/loupan/239014.html,杭州周边 富阳,12363
东润枫华,http://hz.fang.anjuke.com/loupan/238360.html,江干 钱江新城,27629
远洋公馆绿园,http://hz.fang.anjuke.com/loupan/238635.html,拱墅 市中心,38000
中意名仕苑,http://hz.fang.anjuke.com/loupan/238388.html,余杭 临平,10159
御湘湖,http://hz.fang.anjuke.com/loupan/250428.html,萧山 湘湖,26000
双溪竹海雅苑,http://hz.fang.anjuke.com/loupan/238561.html,余杭 老余杭,6300
鑫运时代金座,http://hz.fang.anjuke.com/loupan/249272.html,江干 九堡,17000
雪峰水岸枫庭,http://hz.fang.anjuke.com/loupan/238991.html,上城 钱江新城,32283
永富铂晶中心,http://hz.fang.anjuke.com/loupan/241221.html,下城 华丰,12000
上亿中央郡,http://hz.fang.anjuke.com/loupan/251914.html,余杭 崇贤,16286
江南文苑,http://hz.fang.anjuke.com/loupan/238795.html,滨江 浦沿,16603
滨江花园,http://hz.fang.anjuke.com/loupan/239092.html,杭州周边 桐庐,28983
篁外,http://hz.fang.anjuke.com/loupan/239514.html,之江 之江,11404
枫丹2号,http://bj.fang.anjuke.com/loupan/240038.html,昌平 霍营,29683
府上嘉园,http://bj.fang.anjuke.com/loupan/211724.html,西城 其他,79247
红山世家,http://bj.fang.anjuke.com/loupan/219116.html,废弃1 广安门,61000
逸品尚枫,http://bj.fang.anjuke.com/loupan/214718.html,昌平 小汤山,11111
运河休养院,http://bj.fang.anjuke.com/loupan/219587.html,昌平 小汤山,8181
力宝广场诗礼庭,http://bj.fang.anjuke.com/loupan/239884.html,大兴 亦庄,29871
阿凯笛亚庄园,http://bj.fang.anjuke.com/loupan/215228.html,顺义 温榆河,25304
中堂紫熙台,http://bj.fang.anjuke.com/loupan/53408.html,丰台 六里桥,72279
优筑,http://bj.fang.anjuke.com/loupan/219142.html,丰台 其他,39728
上东8号,http://bj.fang.anjuke.com/loupan/239689.html,朝阳 三元桥,55000
公园两栋,http://bj.fang.anjuke.com/loupan/237035.html,昌平 回龙观,43508
大西洋新城(聆湖苑),http://bj.fang.anjuke.com/loupan/147178.html,朝阳 望京,55000
万汇广场,http://bj.fang.anjuke.com/loupan/234890.html,固安 固安,6997
孔雀公馆,http://bj.fang.anjuke.com/loupan/240985.html,固安 固安,7607
东亚逸品阁,http://bj.fang.anjuke.com/loupan/240884.html,通州 通州北,27058
金隅七零九零,http://bj.fang.anjuke.com/loupan/53295.html,通州 通州北苑,26383
前门前,http://bj.fang.anjuke.com/loupan/205189.html,废弃2 其他,64713
燕莎Class,http://bj.fang.anjuke.com/loupan/219129.html,朝阳 燕莎,27123
龙堂新苑,http://bj.fang.anjuke.com/loupan/250088.html,固安 固安,7500
光耀东方广场,http://bj.fang.anjuke.com/loupan/218748.html,海淀 公主坟,28422
华远九都汇,http://bj.fang.anjuke.com/loupan/216768.html,朝阳 燕莎,57954
通厦公元99,http://bj.fang.anjuke.com/loupan/240785.html,海淀 西三旗,32135
华泰忆江南,http://bj.fang.anjuke.com/loupan/215049.html,燕郊 燕郊,11650
北京锋巢,http://bj.fang.anjuke.com/loupan/233819.html,燕郊 燕郊,7045
文成建筑,http://bj.fang.anjuke.com/loupan/219132.html,丰台 方庄,42607
晴翠园,http://bj.fang.anjuke.com/loupan/225107.html,朝阳 其他,52577
云居长河湾,http://bj.fang.anjuke.com/loupan/238502.html,房山 闫村,53481
中海港湾中心,http://bj.fang.anjuke.com/loupan/400797.html,大兴 西红门,22000
中铁置业翰庭,http://bj.fang.anjuke.com/loupan/205082.html,海淀 中关村,70625
尚水淳品,http://bj.fang.anjuke.com/loupan/246330.html,固安 固安,9800
新锐时代,http://bj.fang.anjuke.com/loupan/208814.html,燕郊 燕郊,10615
大北京翡翠城,http://bj.fang.anjuke.com/loupan/249269.html,涿州 涿州,5263
丽都东镇•滨河一号,http://bj.fang.anjuke.com/loupan/205950.html,朝阳 燕莎,50595
玲珑佳园,http://bj.fang.anjuke.com/loupan/251264.html,燕郊 燕郊,5300
嘉特美公馆,http://bj.fang.anjuke.com/loupan/237111.html,丰台 其他,45000
设计师广场（香榭寓所...,http://bj.fang.anjuke.com/loupan/218727.html,丰台 丽泽桥,31976
云河墅,http://bj.fang.anjuke.com/loupan/245502.html,大兴 黄村,34239
大道尚庭,http://bj.fang.anjuke.com/loupan/244571.html,大兴 亦庄,33673
佳莲时代广场,http://bj.fang.anjuke.com/loupan/228341.html,昌平 昌平县城,22988
新年华SOHO,http://bj.fang.anjuke.com/loupan/237345.html,废弃1 其他,43506
中央领仕馆,http://bj.fang.anjuke.com/loupan/218085.html,香河 香河,7068
财富第一街,http://bj.fang.anjuke.com/loupan/249970.html,香河 香河,16200
山水LAVIE,http://bj.fang.anjuke.com/loupan/225126.html,朝阳 北苑,50000
合生麒麟社,http://bj.fang.anjuke.com/loupan/244472.html,朝阳 望京,34285
晶城秀府三期,http://bj.fang.anjuke.com/loupan/204280.html,丰台 方庄,38636
绿地中央广场云谷,http://bj.fang.anjuke.com/loupan/249335.html,昌平 北七家,74653
东原纳帕溪谷,http://wh.fang.anjuke.com/loupan/247445.html,江夏 江夏,25000
海马中心,http://wh.fang.anjuke.com/loupan/413508.html,江汉 新华路,15500
汇通新长江中心,http://wh.fang.anjuke.com/loupan/414501.html,武昌 徐东,24000
钰龙时代中心,http://wh.fang.anjuke.com/loupan/413551.html,青山 红钢城,16177
汉正广场,http://wh.fang.anjuke.com/loupan/410552.html,硚口 古田,80000
欣隆时代广场,http://wh.fang.anjuke.com/loupan/413544.html,汉阳 四新地区,13000
金地意墅,http://wh.fang.anjuke.com/loupan/298311.html,汉阳 沌口开发区,30000
金雅大厦,http://wh.fang.anjuke.com/loupan/413517.html,江汉 杨汊湖,12500
统百中心,http://wh.fang.anjuke.com/loupan/414505.html,江岸 后湖,14500
创意天地写字楼,http://wh.fang.anjuke.com/loupan/413483.html,洪山 南湖,9100
恒大山水城,http://wh.fang.anjuke.com/loupan/416581.html,武汉周边 宜昌,7300
九全嘉国际广场,http://wh.fang.anjuke.com/loupan/389790.html,江夏 江夏,35500
青城第一街,http://wh.fang.anjuke.com/loupan/410737.html,青山 红钢城,20000
华融钢茂,http://wh.fang.anjuke.com/loupan/410590.html,新洲 新洲,7000
铂仕汇三阳国际中心,http://wh.fang.anjuke.com/loupan/413480.html,江岸 二七,23000
海联时代广场写字楼,http://wh.fang.anjuke.com/loupan/413507.html,硚口 古田,11000
空港中心,http://wh.fang.anjuke.com/loupan/414423.html,黄陂 黄陂,10000
世茂龙湾商业,http://wh.fang.anjuke.com/loupan/410772.html,蔡甸 后官湖,15000
立城中心,http://wh.fang.anjuke.com/loupan/413518.html,江岸 后湖,14500
华中企业城金寓商业街,http://wh.fang.anjuke.com/loupan/389792.html,黄陂 黄陂,10000
南湖半岛,http://wh.fang.anjuke.com/loupan/247363.html,洪山 南湖,28000
阳逻金色港湾,http://wh.fang.anjuke.com/loupan/253192.html,新洲 阳逻,5200
亿达第一郡,http://dl.fang.anjuke.com/loupan/243649.html,旅顺口 旅顺政府,7600
南山首府,http://dl.fang.anjuke.com/loupan/249845.html,中山 大连外国语学院,33000
运达诺维溪谷,http://dl.fang.anjuke.com/loupan/243599.html,甘井子 辛寨子,8600
金科理想城,http://dl.fang.anjuke.com/loupan/251083.html,开发区 保税区,6600
自然天城,http://dl.fang.anjuke.com/loupan/243646.html,金州 五一路,6980
众益万国宫馆,http://dl.fang.anjuke.com/loupan/243523.html,开发区 金马路,8500
南海壹号,http://dl.fang.anjuke.com/loupan/246664.html,高新园区 高新园区,12000
润德山海公园,http://dl.fang.anjuke.com/loupan/250900.html,开发区 金马路,8300
青秀蓝湾,http://dl.fang.anjuke.com/loupan/250334.html,甘井子 钻石海湾,13780
保利西山林语,http://dl.fang.anjuke.com/loupan/244658.html,甘井子 西山,13500
岭湾峰尚,http://dl.fang.anjuke.com/loupan/243530.html,开发区 大黑山,6100
乾豪新界,http://dl.fang.anjuke.com/loupan/251406.html,开发区 保税区,6800
国合锦府,http://dl.fang.anjuke.com/loupan/414649.html,中山 东港新区,17000
国泰港汇中心,http://dl.fang.anjuke.com/loupan/243744.html,中山 人民路CBD,18500
国民院子二期,http://dl.fang.anjuke.com/loupan/250390.html,甘井子 机场新区,13000
福佳机场前院,http://dl.fang.anjuke.com/loupan/250006.html,甘井子 机场新区,12800
昊宇山海湾,http://dl.fang.anjuke.com/loupan/249872.html,高新园区 高新园区,12500
金科清都记忆,http://dl.fang.anjuke.com/loupan/243655.html,开发区 金马路,8000
自由中环城市广场,http://dl.fang.anjuke.com/loupan/252213.html,开发区 大黑山,7500
远洋荣域,http://dl.fang.anjuke.com/loupan/249959.html,甘井子 华南,11500
华润置地广场,http://dl.fang.anjuke.com/loupan/244665.html,甘井子 华南,13500
